Coord_X,Coord_Y,Elevation,Slope,Dist_to_Water,Landslide_Label
103.55477659709665,22.617737307797107,1578.4415,12.842645,931.2576248183234,0
103.59034988234778,22.707209510095414,835.74384,5.896201,1939.4084161663598,0
103.6822475359132,22.46870680216168,1273.2467,8.803932,2679.9736812393844,0
103.85795800548699,22.58243351713121,105.08553,2.2116804,491.18571867581187,0
103.71135295111868,22.647651206758287,1047.1014,14.666817,4658.101452225538,0
103.6986867056126,22.5207192571122,639.3045,10.582102,305.79512702018707,0
103.95362858324572,22.470323769673094,275.40268,4.734025,859.4337502808922,0
103.67604916045279,22.555484058607625,906.532,13.238572,695.4176643154999,0
103.7310260558409,22.688075394543667,134.11607,3.5361626,1496.4546244961532,0
103.69895620019784,22.509400484532293,632.9815,7.5893855,133.75191516366476,0
103.67038977416283,22.567880809528475,883.42346,5.040792,364.85116013449635,0
103.88868038820388,22.56815030411371,109.01669,4.875263,103.74942595863135,0
103.74773472012552,22.678373589475175,142.68451,13.828548,1054.4399548563113,0
103.80702352887741,22.56033496114187,307.86038,0.92740995,4453.36880920699,0
103.91428237380129,22.504010592827576,88.90006,2.108277,155.94465208808168,0
103.62161125423515,22.742243806176074,367.53192,7.3788605,1932.7965650989731,0
103.66446089328764,22.403758607119837,2377.5088,10.096576,6229.2107309476105,0
103.93233851101209,22.502393625316163,137.66972,10.429386,1581.225107742489,0
103.62403670550226,22.556023047778098,1586.7722,12.294573,979.29208878974,0
103.72132425077241,22.563299401579464,1059.7179,13.78438,2445.6429025107113,0
